TS,CAND,EVENT_ID,CLIENT,JOB_ID,STAGE,TYPE,BY,NOW,HIRE_DATE
2026-08-25 15:54:10.110,1787673027146x376484865481266050,1787673253622x787855424412032600,AVIV ,1778238210297x617135774419124200,,,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.110,1787673027146x376484865481266050,1787673253924x117730904325890060,AVIV ,1778238210297x617135774419124200,,,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.110,1787673027146x376484865481266050,1787673253354x889778389665368600,AVIV ,1778238210297x617135774419124200,Hired,Hired,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.110,1787673027146x376484865481266050,1787673252409x761151140190486700,AVIV ,1778238210297x617135774419124200,Moved to ATS,Offsite,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.110,1787673027146x376484865481266050,1787673253123x678457869594866400,AVIV ,1778238210297x617135774419124200,Offer,Offer,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.110,1787673027146x376484865481266050,1787673252816x752342294946758100,AVIV ,1778238210297x617135774419124200,Onsite,Final Interview,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.110,1787673027146x376484865481266050,1787673251461x465630109500355650,AVIV ,1778238210297x617135774419124200,Positive response,Positive Response,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.110,1787673027146x376484865481266050,1787673250414x768618370746551300,AVIV ,1778238210297x617135774419124200,Positive response,Positive Response,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.110,1787673027146x376484865481266050,1787673251930x699932697756631400,AVIV ,1778238210297x617135774419124200,Recruiter Screen,Recruiter Screen,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.110,1787673027146x376484865481266050,1787673250794x600202707980930200,AVIV ,1778238210297x617135774419124200,Sequence,Positive Response,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.130,1787673028250x114558423124466960,1787673254928x783485233295975800,AVIV ,1778238210297x617135774419124200,,,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.130,1787673028250x114558423124466960,1787673254529x515606087802312100,AVIV ,1778238210297x617135774419124200,,,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.130,1787673028250x114558423124466960,1787673254037x836509713984562300,AVIV ,1778238210297x617135774419124200,Hired,Hired,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.130,1787673028250x114558423124466960,1787673252723x322066699315868900,AVIV ,1778238210297x617135774419124200,Moved to ATS,Offsite,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.130,1787673028250x114558423124466960,1787673253491x344763774484802000,AVIV ,1778238210297x617135774419124200,Offer,Offer,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.130,1787673028250x114558423124466960,1787673253111x181515423634719170,AVIV ,1778238210297x617135774419124200,Onsite,Final Interview,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.130,1787673028250x114558423124466960,1787673250595x998239668768793600,AVIV ,1778238210297x617135774419124200,Positive response,Positive Response,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.130,1787673028250x114558423124466960,1787673251686x132114473773215840,AVIV ,1778238210297x617135774419124200,Positive response,Positive Response,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.130,1787673028250x114558423124466960,1787673252250x556942131397435650,AVIV ,1778238210297x617135774419124200,Recruiter Screen,Recruiter Screen,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.130,1787673028250x114558423124466960,1787673251100x501247018399991740,AVIV ,1778238210297x617135774419124200,Sequence,Positive Response,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.191,1787673021894x852905226110212700,1787673254680x945719233179689100,AVIV ,1778238210297x617135774419124200,,,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.191,1787673021894x852905226110212700,1787673254315x629477421008145800,AVIV ,1778238210297x617135774419124200,,,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.191,1787673021894x852905226110212700,1787673253907x167435689110398300,AVIV ,1778238210297x617135774419124200,Hired,Hired,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.191,1787673021894x852905226110212700,1787673252507x492015837628775100,AVIV ,1778238210297x617135774419124200,Moved to ATS,Offsite,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.191,1787673021894x852905226110212700,1787673253542x531152694694019700,AVIV ,1778238210297x617135774419124200,Offer,Offer,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.191,1787673021894x852905226110212700,1787673252907x586310315993852300,AVIV ,1778238210297x617135774419124200,Onsite,Final Interview,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.191,1787673021894x852905226110212700,1787673250570x923146443549144600,AVIV ,1778238210297x617135774419124200,Positive response,Positive Response,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.191,1787673021894x852905226110212700,1787673251710x423412623305264640,AVIV ,1778238210297x617135774419124200,Positive response,Positive Response,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.191,1787673021894x852905226110212700,1787673252149x530816113078076860,AVIV ,1778238210297x617135774419124200,Recruiter Screen,Recruiter Screen,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.191,1787673021894x852905226110212700,1787673251159x232763223849916220,AVIV ,1778238210297x617135774419124200,Sequence,Positive Response,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.443,1787673022801x823314354113762700,1787673254548x582680938354054300,AVIV ,1778238210297x617135774419124200,,,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.443,1787673022801x823314354113762700,1787673254948x442736799246214340,AVIV ,1778238210297x617135774419124200,,,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.443,1787673022801x823314354113762700,1787673254086x404755958278803650,AVIV ,1778238210297x617135774419124200,Hired,Hired,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.443,1787673022801x823314354113762700,1787673253170x509982784063224060,AVIV ,1778238210297x617135774419124200,Moved to ATS,Offsite,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.443,1787673022801x823314354113762700,1787673253653x769501246164223200,AVIV ,1778238210297x617135774419124200,Offer,Offer,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.443,1787673022801x823314354113762700,1787673253374x611481667324426400,AVIV ,1778238210297x617135774419124200,Onsite,Final Interview,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.443,1787673022801x823314354113762700,1787673252061x826178273149651800,AVIV ,1778238210297x617135774419124200,Positive response,Positive Response,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.443,1787673022801x823314354113762700,1787673250785x313404848842667700,AVIV ,1778238210297x617135774419124200,Positive response,Positive Response,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.443,1787673022801x823314354113762700,1787673252552x668518441209070100,AVIV ,1778238210297x617135774419124200,Recruiter Screen,Recruiter Screen,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.443,1787673022801x823314354113762700,1787673251388x788253973341100300,AVIV ,1778238210297x617135774419124200,Sequence,Positive Response,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.674,1787673023625x637023429198403200,1787673255076x540011823197885900,AVIV ,1778238210297x617135774419124200,,,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.674,1787673023625x637023429198403200,1787673255346x852343899457516800,AVIV ,1778238210297x617135774419124200,,,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.674,1787673023625x637023429198403200,1787673254633x787160075582490600,AVIV ,1778238210297x617135774419124200,Hired,Hired,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.674,1787673023625x637023429198403200,1787673253649x800753420627618600,AVIV ,1778238210297x617135774419124200,Moved to ATS,Offsite,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.674,1787673023625x637023429198403200,1787673254265x136420864962898400,AVIV ,1778238210297x617135774419124200,Offer,Offer,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.674,1787673023625x637023429198403200,1787673253914x128272988052491320,AVIV ,1778238210297x617135774419124200,Onsite,Final Interview,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.674,1787673023625x637023429198403200,1787673251034x875478161984967400,AVIV ,1778238210297x617135774419124200,Positive response,Positive Response,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.674,1787673023625x637023429198403200,1787673252628x949761366422100500,AVIV ,1778238210297x617135774419124200,Positive response,Positive Response,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.674,1787673023625x637023429198403200,1787673253296x947000188645843500,AVIV ,1778238210297x617135774419124200,Recruiter Screen,Recruiter Screen,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.674,1787673023625x637023429198403200,1787673251826x297001078516560640,AVIV ,1778238210297x617135774419124200,Sequence,Positive Response,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.745,1787673024487x136401187261655950,1787673255299x531663055194632800,AVIV ,1778238210297x617135774419124200,,,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.745,1787673024487x136401187261655950,1787673254815x125139472529651300,AVIV ,1778238210297x617135774419124200,,,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.745,1787673024487x136401187261655950,1787673254318x467278045029371460,AVIV ,1778238210297x617135774419124200,Hired,Hired,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.745,1787673024487x136401187261655950,1787673253040x228853881515637340,AVIV ,1778238210297x617135774419124200,Moved to ATS,Offsite,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.745,1787673024487x136401187261655950,1787673253821x904451204491909600,AVIV ,1778238210297x617135774419124200,Offer,Offer,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.745,1787673024487x136401187261655950,1787673253590x953812676371843300,AVIV ,1778238210297x617135774419124200,Onsite,Final Interview,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.745,1787673024487x136401187261655950,1787673251134x607287270859064900,AVIV ,1778238210297x617135774419124200,Positive response,Positive Response,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.745,1787673024487x136401187261655950,1787673252119x599923856090437900,AVIV ,1778238210297x617135774419124200,Positive response,Positive Response,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.745,1787673024487x136401187261655950,1787673252610x226329537918047000,AVIV ,1778238210297x617135774419124200,Recruiter Screen,Recruiter Screen,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.745,1787673024487x136401187261655950,1787673251644x180867043875743200,AVIV ,1778238210297x617135774419124200,Sequence,Positive Response,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.765,1787673025289x712663338169252000,1787673255066x473385537491616060,AVIV ,1778238210297x617135774419124200,,,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.765,1787673025289x712663338169252000,1787673255382x108720196132705560,AVIV ,1778238210297x617135774419124200,,,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.765,1787673025289x712663338169252000,1787673254652x819617749083717500,AVIV ,1778238210297x617135774419124200,Hired,Hired,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.765,1787673025289x712663338169252000,1787673253318x612615995252339000,AVIV ,1778238210297x617135774419124200,Moved to ATS,Offsite,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.765,1787673025289x712663338169252000,1787673254239x686106348802691700,AVIV ,1778238210297x617135774419124200,Offer,Offer,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.765,1787673025289x712663338169252000,1787673253725x965753406480987100,AVIV ,1778238210297x617135774419124200,Onsite,Final Interview,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.765,1787673025289x712663338169252000,1787673251413x160173615611471920,AVIV ,1778238210297x617135774419124200,Positive response,Positive Response,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.765,1787673025289x712663338169252000,1787673252507x345361639986086140,AVIV ,1778238210297x617135774419124200,Positive response,Positive Response,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.765,1787673025289x712663338169252000,1787673252907x577314487799714600,AVIV ,1778238210297x617135774419124200,Recruiter Screen,Recruiter Screen,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.765,1787673025289x712663338169252000,1787673251907x310203651505135600,AVIV ,1778238210297x617135774419124200,Sequence,Positive Response,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.779,1787673026178x668296908973186700,1787673254724x817492405457124500,AVIV ,1778238210297x617135774419124200,,,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.779,1787673026178x668296908973186700,1787673254397x218469982289746700,AVIV ,1778238210297x617135774419124200,,,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.779,1787673026178x668296908973186700,1787673253949x392427355186876400,AVIV ,1778238210297x617135774419124200,Hired,Hired,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.779,1787673026178x668296908973186700,1787673252907x527593640811923100,AVIV ,1778238210297x617135774419124200,Moved to ATS,Offsite,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.779,1787673026178x668296908973186700,1787673253661x143745033089756940,AVIV ,1778238210297x617135774419124200,Offer,Offer,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.779,1787673026178x668296908973186700,1787673253311x843105413209306500,AVIV ,1778238210297x617135774419124200,Onsite,Final Interview,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.779,1787673026178x668296908973186700,1787673252168x332343489640238660,AVIV ,1778238210297x617135774419124200,Positive response,Positive Response,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.779,1787673026178x668296908973186700,1787673251459x971137405018560400,AVIV ,1778238210297x617135774419124200,Positive response,Positive Response,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.779,1787673026178x668296908973186700,1787673252516x922530710422047000,AVIV ,1778238210297x617135774419124200,Recruiter Screen,Recruiter Screen,Mikhail Kuzmin,Sequence,
2026-08-25 15:54:10.779,1787673026178x668296908973186700,1787673251848x550640024796261300,AVIV ,1778238210297x617135774419124200,Sequence,Positive Response,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:11.607,1787674241126x421032449662924740,1787674337618x971490705502185100,AVIV ,1779970626328x834670130159681500,,,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:11.607,1787674241126x421032449662924740,1787674337883x605390617451706100,AVIV ,1779970626328x834670130159681500,,,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:11.607,1787674241126x421032449662924740,1787674335829x494008659728875100,AVIV ,1779970626328x834670130159681500,Hired,Hired,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:11.607,1787674241126x421032449662924740,1787674332629x674079135749822800,AVIV ,1779970626328x834670130159681500,Moved to ATS,Offsite,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:11.607,1787674241126x421032449662924740,1787674335451x305549083920752000,AVIV ,1779970626328x834670130159681500,Offer,Offer,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:11.607,1787674241126x421032449662924740,1787674333271x823445848201580500,AVIV ,1779970626328x834670130159681500,Onsite,Final Interview,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:11.607,1787674241126x421032449662924740,1787674331836x212067669224660360,AVIV ,1779970626328x834670130159681500,Positive response,Positive Response,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:11.607,1787674241126x421032449662924740,1787674332255x667877861679565700,AVIV ,1779970626328x834670130159681500,Recruiter Screen,Recruiter Screen,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:11.753,1787674239417x649437352185047400,1787674338652x960246058642918000,AVIV ,1779970626328x834670130159681500,,,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:11.753,1787674239417x649437352185047400,1787674338188x498264075087748500,AVIV ,1779970626328x834670130159681500,,,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:11.753,1787674239417x649437352185047400,1787674337757x665002745209729800,AVIV ,1779970626328x834670130159681500,Hired,Hired,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:11.753,1787674239417x649437352185047400,1787674333339x426226121385594900,AVIV ,1779970626328x834670130159681500,Moved to ATS,Offsite,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:11.753,1787674239417x649437352185047400,1787674335652x998443737073527700,AVIV ,1779970626328x834670130159681500,Offer,Offer,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:11.753,1787674239417x649437352185047400,1787674333683x188081075674080740,AVIV ,1779970626328x834670130159681500,Onsite,Final Interview,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:11.753,1787674239417x649437352185047400,1787674332104x413465973190215500,AVIV ,1779970626328x834670130159681500,Positive response,Positive Response,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:11.753,1787674239417x649437352185047400,1787674332506x183017287303809400,AVIV ,1779970626328x834670130159681500,Recruiter Screen,Recruiter Screen,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:11.766,1787674240283x833356407662706700,1787674337572x590428043994392300,AVIV ,1779970626328x834670130159681500,,,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:11.766,1787674240283x833356407662706700,1787674338120x800874477715006700,AVIV ,1779970626328x834670130159681500,,,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:11.766,1787674240283x833356407662706700,1787674335679x376157869230849600,AVIV ,1779970626328x834670130159681500,Hired,Hired,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:11.766,1787674240283x833356407662706700,1787674332998x573158595474140300,AVIV ,1779970626328x834670130159681500,Moved to ATS,Offsite,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:11.766,1787674240283x833356407662706700,1787674335319x246862290998225900,AVIV ,1779970626328x834670130159681500,Offer,Offer,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:11.766,1787674240283x833356407662706700,1787674334688x371359895753997200,AVIV ,1779970626328x834670130159681500,Onsite,Final Interview,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:11.766,1787674240283x833356407662706700,1787674332258x678154932473464800,AVIV ,1779970626328x834670130159681500,Positive response,Positive Response,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:11.766,1787674240283x833356407662706700,1787674332611x934573071113756900,AVIV ,1779970626328x834670130159681500,Recruiter Screen,Recruiter Screen,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:11.849,1787674238706x614331948492943500,1787674338407x206216941406176520,AVIV ,1779970626328x834670130159681500,,,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:11.849,1787674238706x614331948492943500,1787674338711x386856112041546800,AVIV ,1779970626328x834670130159681500,,,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:11.849,1787674238706x614331948492943500,1787674338077x876027356785072500,AVIV ,1779970626328x834670130159681500,Hired,Hired,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:11.849,1787674238706x614331948492943500,1787674333309x201062750046727460,AVIV ,1779970626328x834670130159681500,Moved to ATS,Offsite,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:11.849,1787674238706x614331948492943500,1787674337157x123022208732532340,AVIV ,1779970626328x834670130159681500,Offer,Offer,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:11.849,1787674238706x614331948492943500,1787674334944x959204958764987800,AVIV ,1779970626328x834670130159681500,Onsite,Final Interview,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:11.849,1787674238706x614331948492943500,1787674332116x325009352815117000,AVIV ,1779970626328x834670130159681500,Positive response,Positive Response,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:11.849,1787674238706x614331948492943500,1787674332529x482033687344700400,AVIV ,1779970626328x834670130159681500,Recruiter Screen,Recruiter Screen,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:11.879,1787674237948x511246317597488830,1787674336948x287132989877202600,AVIV ,1779970626328x834670130159681500,,,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:11.879,1787674237948x511246317597488830,1787674337908x289169713478955000,AVIV ,1779970626328x834670130159681500,,,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:11.879,1787674237948x511246317597488830,1787674336665x216711054394925540,AVIV ,1779970626328x834670130159681500,Hired,Hired,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:11.879,1787674237948x511246317597488830,1787674333703x688294508610088800,AVIV ,1779970626328x834670130159681500,Moved to ATS,Offsite,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:11.879,1787674237948x511246317597488830,1787674334496x559514353399733100,AVIV ,1779970626328x834670130159681500,Offer,Offer,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:11.879,1787674237948x511246317597488830,1787674334035x789771397261488800,AVIV ,1779970626328x834670130159681500,Onsite,Final Interview,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:11.879,1787674237948x511246317597488830,1787674332180x174605162313328220,AVIV ,1779970626328x834670130159681500,Positive response,Positive Response,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:11.879,1787674237948x511246317597488830,1787674332630x446173364826901950,AVIV ,1779970626328x834670130159681500,Recruiter Screen,Recruiter Screen,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.075,1787674236952x262353806534557400,1787674337677x808496541630004500,AVIV ,1779970626328x834670130159681500,,,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.075,1787674236952x262353806534557400,1787674337993x522806269226661500,AVIV ,1779970626328x834670130159681500,,,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.075,1787674236952x262353806534557400,1787674337437x156307049521438900,AVIV ,1779970626328x834670130159681500,Hired,Hired,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.075,1787674236952x262353806534557400,1787674333347x881930755709349400,AVIV ,1779970626328x834670130159681500,Moved to ATS,Offsite,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.075,1787674236952x262353806534557400,1787674335420x799079798674649200,AVIV ,1779970626328x834670130159681500,Offer,Offer,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.075,1787674236952x262353806534557400,1787674335071x898139181383238000,AVIV ,1779970626328x834670130159681500,Onsite,Final Interview,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.075,1787674236952x262353806534557400,1787674332390x541513542786971970,AVIV ,1779970626328x834670130159681500,Positive response,Positive Response,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.075,1787674236952x262353806534557400,1787674332843x841986385866347900,AVIV ,1779970626328x834670130159681500,Recruiter Screen,Recruiter Screen,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.111,1787674236106x857406444445089300,1787674336354x265362330242496770,AVIV ,1779970626328x834670130159681500,,,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.111,1787674236106x857406444445089300,1787674336600x168646599792574800,AVIV ,1779970626328x834670130159681500,,,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.111,1787674236106x857406444445089300,1787674335829x371085203320756350,AVIV ,1779970626328x834670130159681500,Hired,Hired,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.111,1787674236106x857406444445089300,1787674334720x442642963291526700,AVIV ,1779970626328x834670130159681500,Moved to ATS,Offsite,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.111,1787674236106x857406444445089300,1787674335401x318090871688728770,AVIV ,1779970626328x834670130159681500,Offer,Offer,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.111,1787674236106x857406444445089300,1787674335090x229627759401224400,AVIV ,1779970626328x834670130159681500,Onsite,Final Interview,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.111,1787674236106x857406444445089300,1787674332397x842032345700773000,AVIV ,1779970626328x834670130159681500,Positive response,Positive Response,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.111,1787674236106x857406444445089300,1787674333170x543718643496496700,AVIV ,1779970626328x834670130159681500,Recruiter Screen,Recruiter Screen,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.168,1787674234883x877147071131562100,1787674338852x350810065897722700,AVIV ,1779970626328x834670130159681500,,,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.168,1787674234883x877147071131562100,1787674338595x492592830499671900,AVIV ,1779970626328x834670130159681500,,,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.168,1787674234883x877147071131562100,1787674338183x371994611047796100,AVIV ,1779970626328x834670130159681500,Hired,Hired,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.168,1787674234883x877147071131562100,1787674334996x563394909903348860,AVIV ,1779970626328x834670130159681500,Moved to ATS,Offsite,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.168,1787674234883x877147071131562100,1787674337379x861575046306907100,AVIV ,1779970626328x834670130159681500,Offer,Offer,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.168,1787674234883x877147071131562100,1787674335225x792969815239606900,AVIV ,1779970626328x834670130159681500,Onsite,Final Interview,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.168,1787674234883x877147071131562100,1787674332752x754565346835119500,AVIV ,1779970626328x834670130159681500,Positive response,Positive Response,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.168,1787674234883x877147071131562100,1787674333317x571887131428235650,AVIV ,1779970626328x834670130159681500,Recruiter Screen,Recruiter Screen,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.335,1787674233384x107089389358823840,1787674337088x954439760561016200,AVIV ,1779970626328x834670130159681500,,,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.335,1787674233384x107089389358823840,1787674336626x307730832828060350,AVIV ,1779970626328x834670130159681500,,,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.335,1787674233384x107089389358823840,1787674336229x919306656549006200,AVIV ,1779970626328x834670130159681500,Hired,Hired,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.335,1787674233384x107089389358823840,1787674334954x901001908977188100,AVIV ,1779970626328x834670130159681500,Moved to ATS,Offsite,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.335,1787674233384x107089389358823840,1787674335798x326268561143471700,AVIV ,1779970626328x834670130159681500,Offer,Offer,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.335,1787674233384x107089389358823840,1787674335455x501392456976694100,AVIV ,1779970626328x834670130159681500,Onsite,Final Interview,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.335,1787674233384x107089389358823840,1787674332691x116083868104126960,AVIV ,1779970626328x834670130159681500,Positive response,Positive Response,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.335,1787674233384x107089389358823840,1787674332998x903014383955849100,AVIV ,1779970626328x834670130159681500,Recruiter Screen,Recruiter Screen,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.388,1787674234130x301350805189770430,1787674339646x741663055887803600,AVIV ,1779970626328x834670130159681500,,,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.388,1787674234130x301350805189770430,1787674339326x246359978613711400,AVIV ,1779970626328x834670130159681500,,,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.388,1787674234130x301350805189770430,1787674338790x313599567459425660,AVIV ,1779970626328x834670130159681500,Hired,Hired,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.388,1787674234130x301350805189770430,1787674337623x570436226501875000,AVIV ,1779970626328x834670130159681500,Moved to ATS,Offsite,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.388,1787674234130x301350805189770430,1787674338324x326729754210980600,AVIV ,1779970626328x834670130159681500,Offer,Offer,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.388,1787674234130x301350805189770430,1787674337922x117225831543824380,AVIV ,1779970626328x834670130159681500,Onsite,Final Interview,Mikhail Kuzmin,Sequence,
2026-08-25 16:12:12.388,1787674234130x301350805189770430,1787674333182x647273982504968100,AVIV ,1779970626328x834670130159681500,Positive response,Positive Response,Mikhail Kuzmin,Sequence,
